unix_timestamp,camera_id,vehicle_plate,vehicle_color,vehicle_type,vehicle_features
1787679240,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787679270,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787679360,Office Back Alley,QDH-4925,Red,Van,[]
1787679360,Office Back Alley,UJS-4783,Red,Bus,"[""Spoiler""]"
1787679420,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787679450,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787679480,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787679510,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787679540,Office Back Alley,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787679540,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787679570,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787679630,Office Back Alley,VQJ-3851,Beige,Hatchback,[]
1787679630,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787679630,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787679630,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787679660,Hospital,EHW-3879,Maroon,Coupe,[]
1787679660,Bookstore,FCH-7617,Maroon,Sedan,[]
1787679660,Office Back Alley,BTZ-5167,Silver,Coupe,[]
1787679690,Hospital,DOP-3475,Silver,SUV,[]
1787679690,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1787679720,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787679720,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787679750,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787679780,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787679810,Hospital,MDL-3261,Blue,Motorcycle,[]
1787679810,Hospital,BLF-4771,Gray,Sedan,[]
1787679810,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787679870,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787679900,Office Back Alley,CZA-9416,Black,Bus,[]
1787679900,Office Back Alley,VDV-4194,White,Coupe,[]
1787679930,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787679990,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787680020,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787680080,Hospital,FHL-3560,Silver,Van,[]
1787680080,Office Back Alley,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787680110,Hospital,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787680140,Hospital,DYT-5541,Maroon,Hatchback,[]
1787680140,Office Back Alley,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787680140,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787680170,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787680170,Office Back Alley,ZIG-1175,Black,Bus,[]
1787680200,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787680230,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787680260,Hospital,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787680260,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787680290,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787680290,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787680290,Office Back Alley,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787680320,Hospital,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787680320,Office Back Alley,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787680350,Bookstore,OYU-1228,Maroon,Bus,[]
1787680350,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787680350,Hospital,OYU-1228,Maroon,Bus,[]
1787680350,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787680380,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787680440,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787680440,Bookstore,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787680440,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787680500,Hospital,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787680590,Office Back Alley,QDH-4925,Red,Van,[]
1787680620,Office Back Alley,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787680620,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787680620,Office Back Alley,DOP-3475,Silver,SUV,[]
1787680620,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787680620,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787680740,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787680770,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787680800,Hospital,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787680800,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787680860,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787680890,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787680950,Hospital,QDH-4925,Red,Van,[]
1787680950,Hospital,UJS-4783,Red,Bus,"[""Spoiler""]"
1787681040,Hospital,FCH-7617,Maroon,Sedan,[]
1787681100,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787681100,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787681160,Bookstore,BPU-4332,White,Motorcycle,[]
1787681160,Office Back Alley,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787681220,Bookstore,OYU-1228,Maroon,Bus,[]
1787681310,Bookstore,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787681310,Hospital,UHR-2612,White,Pickup Truck,[]
1787681310,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787681370,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787681370,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787681400,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787681400,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787681430,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787681430,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787681490,Hospital,VDV-4194,White,Coupe,[]
1787681490,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787681490,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787681520,Hospital,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787681520,Hospital,CZA-9416,Black,Bus,[]
1787681520,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787681520,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787681550,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787681580,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787681580,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787681610,Bookstore,BLF-4771,Gray,Sedan,[]
1787681610,Office Back Alley,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787681640,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787681700,Office Back Alley,BTZ-5167,Silver,Coupe,[]
1787681700,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787681730,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787681730,Office Back Alley,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787681940,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787681940,Bookstore,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787681940,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787681940,Hospital,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787681970,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787681970,Office Back Alley,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787682000,Bookstore,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787682000,Office Back Alley,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787682000,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787682030,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787682030,Office Back Alley,ZIG-1175,Black,Bus,[]
1787682030,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787682060,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787682060,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787682120,Office Back Alley,DOP-3475,Silver,SUV,[]
1787682240,Bookstore,QDH-4925,Red,Van,[]
1787682240,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787682240,Office Back Alley,LXQ-7888,Black,Van,[]
1787682330,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787682330,Office Back Alley,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787682390,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787682420,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787682420,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787682510,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787682510,Office Back Alley,CZA-9416,Black,Bus,[]
1787682540,Hospital,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787682600,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787682630,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787682630,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787682630,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787682720,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787682810,Office Back Alley,ZGK-3461,Blue,Van,[]
1787682870,Office Back Alley,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787682900,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787682930,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787682930,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787682960,Office Back Alley,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787682960,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787682990,Bookstore,EHW-3879,Maroon,Coupe,[]
1787683110,Office Back Alley,QDH-4925,Red,Van,[]
1787683140,Hospital,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787683140,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787683170,Bookstore,VJM-7944,Beige,Sedan,[]
1787683170,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787683200,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1787683200,Hospital,KOE-4072,Beige,Pickup Truck,[]
1787683200,Office Back Alley,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787683230,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787683260,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787683290,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787683290,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787683350,Bookstore,ZNI-4355,Blue,Coupe,[]
1787683380,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787683380,Hospital,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787683470,Bookstore,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787683470,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787683470,Bookstore,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787683470,Office Back Alley,CZA-9416,Black,Bus,[]
1787683500,Bookstore,ZNI-4355,Blue,Coupe,[]
1787683530,Bookstore,FCH-7617,Maroon,Sedan,[]
1787683530,Office Back Alley,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787683590,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787683650,Hospital,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787683650,Office Back Alley,DOP-3475,Silver,SUV,[]
1787683680,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787683770,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787683860,Hospital,LXQ-7888,Black,Van,[]
1787683950,Hospital,BLF-4771,Gray,Sedan,[]
1787683950,Hospital,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787684010,Bookstore,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787684010,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787684010,Office Back Alley,ZIG-1175,Black,Bus,[]
1787684010,Office Back Alley,QDH-4925,Red,Van,[]
1787684130,Bookstore,RTJ-3423,Gold,Sedan,[]
1787684160,Hospital,BPU-4332,White,Motorcycle,[]
1787684190,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787684220,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787684220,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787684250,Office Back Alley,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787684250,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787684280,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787684280,Bookstore,ZNI-4355,Blue,Coupe,[]
1787684310,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787684310,Office Back Alley,CZA-9416,Black,Bus,[]
1787684340,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787684370,Bookstore,TXI-5471,White,Pickup Truck,[]
1787684400,Bookstore,FCH-7617,Maroon,Sedan,[]
1787684430,Hospital,ZGK-3461,Blue,Van,[]
1787684700,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787684730,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787684730,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787684790,Bookstore,OYU-1228,Maroon,Bus,[]
1787684820,Hospital,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787684910,Hospital,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787684970,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787685000,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787685030,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787685060,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787685060,Office Back Alley,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787685150,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787685150,Bookstore,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787685210,Hospital,OYU-1228,Maroon,Bus,[]
1787685210,Hospital,VJM-7944,Beige,Sedan,[]
1787685270,Hospital,DOP-3475,Silver,SUV,[]
1787685270,Hospital,BLF-4771,Gray,Sedan,[]
1787685270,Office Back Alley,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787685330,Hospital,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787685330,Office Back Alley,QDH-4925,Red,Van,[]
1787685450,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787685450,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787685540,Bookstore,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787685540,Office Back Alley,QDH-4925,Red,Van,[]
1787685570,Office Back Alley,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787685600,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787685660,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787685660,Bookstore,OYU-1228,Maroon,Bus,[]
1787685690,Hospital,UJS-4783,Red,Bus,"[""Spoiler""]"
1787685690,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787685750,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787685780,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787685780,Hospital,FCH-7617,Maroon,Sedan,[]
1787685780,Hospital,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787685780,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787685810,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787685840,Bookstore,BTZ-5167,Silver,Coupe,[]
1787685840,Bookstore,ZIG-1175,Black,Bus,[]
1787685870,Hospital,DYT-5541,Maroon,Hatchback,[]
1787685930,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787685960,Hospital,CZA-9416,Black,Bus,[]
1787685990,Hospital,DOP-3475,Silver,SUV,[]
1787685990,Bookstore,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787686020,Hospital,VDV-4194,White,Coupe,[]
1787686050,Hospital,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787686080,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787686080,Bookstore,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787686080,Bookstore,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787686140,Hospital,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787686170,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787686200,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787686290,Bookstore,DOP-3475,Silver,SUV,[]
1787686350,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787686380,Bookstore,ZNI-4355,Blue,Coupe,[]
1787686380,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787686500,Bookstore,ZNI-4355,Blue,Coupe,[]
1787686500,Bookstore,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787686560,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787686680,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787686710,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787686740,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787686830,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787686830,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787686830,Bookstore,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787686860,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787686890,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787686890,Hospital,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787686980,Bookstore,BLF-4771,Gray,Sedan,[]
1787687010,Office Back Alley,QDH-4925,Red,Van,[]
1787687070,Hospital,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787687190,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787687190,Hospital,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787687280,Hospital,DYT-5541,Maroon,Hatchback,[]
1787687280,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787687310,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787687340,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787687400,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787687430,Office Back Alley,QDH-4925,Red,Van,[]
1787687490,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787687550,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787687610,Office Back Alley,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787687610,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787687640,Office Back Alley,VDV-4194,White,Coupe,[]
1787687760,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787687760,Office Back Alley,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787687790,Bookstore,EHW-3879,Maroon,Coupe,[]
1787687820,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787687850,Hospital,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787687850,Bookstore,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787687850,Bookstore,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787687850,Bookstore,QDH-4925,Red,Van,[]
1787687880,Bookstore,FCH-7617,Maroon,Sedan,[]
1787687880,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787687940,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787688000,Bookstore,VJM-7944,Beige,Sedan,[]
1787688030,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787688060,Office Back Alley,DOP-3475,Silver,SUV,[]
1787688120,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787688150,Bookstore,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787688150,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787688210,Office Back Alley,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787688210,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787688240,Bookstore,FHL-3560,Silver,Van,[]
1787688270,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787688330,Bookstore,ZIG-1175,Black,Bus,[]
1787688330,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787688330,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787688480,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1787688510,Bookstore,FCH-7617,Maroon,Sedan,[]
1787688510,Bookstore,MDL-3261,Blue,Motorcycle,[]
1787688570,Bookstore,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787688600,Hospital,CZA-9416,Black,Bus,[]
1787688630,Hospital,QDH-4925,Red,Van,[]
1787688660,Bookstore,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787688690,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787688690,Bookstore,TXI-5471,White,Pickup Truck,[]
1787688690,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787688750,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787688780,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787688900,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787688960,Hospital,BPU-4332,White,Motorcycle,[]
1787688990,Hospital,BLF-4771,Gray,Sedan,[]
1787688990,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787689020,Hospital,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787689050,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787689140,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787689170,Hospital,VJM-7944,Beige,Sedan,[]
1787689260,Office Back Alley,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787689260,Office Back Alley,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787689260,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787689350,Hospital,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787689380,Office Back Alley,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787689380,Hospital,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787689410,Hospital,ZGK-3461,Blue,Van,[]
1787689470,Bookstore,RTJ-3423,Gold,Sedan,[]
1787689530,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787689590,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787689590,Office Back Alley,QDH-4925,Red,Van,[]
1787689590,Office Back Alley,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787689770,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787689770,Bookstore,OYU-1228,Maroon,Bus,[]
1787689770,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787689830,Office Back Alley,DOP-3475,Silver,SUV,[]
1787689860,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
